epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
187,809.325,0.33698,0.25773,0.90104,0.99729,0.96468,0.99384,0.87575,0.56757,0.32517,1.03299,0.00055188,0.00055188,0.00055188
188,813.645,0.32974,0.25127,0.88508,0.99716,0.96476,0.99384,0.86647,0.56899,0.32284,1.03945,0.000547164,0.000547164,0.000547164
189,817.955,0.32854,0.25709,0.89854,0.9972,0.96543,0.99384,0.87947,0.57044,0.33102,1.04691,0.000542448,0.000542448,0.000542448
190,822.313,0.31102,0.23994,0.88581,0.9971,0.9656,0.99439,0.88168,0.5708,0.32085,1.05995,0.000537733,0.000537733,0.000537733
191,826.549,0.31041,0.24183,0.90206,0.97717,0.99487,0.995,0.88077,0.56774,0.32147,1.059,0.000533017,0.000533017,0.000533017
192,830.846,0.31784,0.24062,0.89713,0.97551,0.99564,0.995,0.87549,0.57793,0.31499,1.0684,0.000528301,0.000528301,0.000528301
193,835.091,0.33235,0.25437,0.90338,0.97512,0.99582,0.995,0.87397,0.59231,0.30364,1.08725,0.000523586,0.000523586,0.000523586
194,839.384,0.34892,0.25857,0.88511,0.98065,0.99474,0.995,0.87317,0.58834,0.29425,1.08168,0.00051887,0.00051887,0.00051887
195,843.682,0.31463,0.24356,0.87959,0.98413,0.99546,0.995,0.87258,0.58089,0.28915,1.06866,0.000514154,0.000514154,0.000514154
196,847.994,0.31842,0.25428,0.88389,0.9962,0.96587,0.99439,0.87671,0.57629,0.295,1.06659,0.000509438,0.000509438,0.000509438
197,852.167,0.30769,0.24211,0.87468,0.99613,0.96609,0.99439,0.87156,0.56775,0.29006,1.05392,0.000504723,0.000504723,0.000504723
198,856.439,0.31541,0.23802,0.84991,0.98758,0.9982,0.995,0.88498,0.57848,0.27853,1.04971,0.000500007,0.000500007,0.000500007
199,861.226,0.29386,0.22532,0.86145,0.98781,0.99705,0.995,0.88449,0.57609,0.27637,1.05252,0.000495291,0.000495291,0.000495291
200,865.487,0.32162,0.23865,0.9017,0.98756,0.99305,0.995,0.88083,0.5802,0.28373,1.06682,0.000490576,0.000490576,0.000490576
201,869.668,0.29638,0.23021,0.88725,0.98826,0.99126,0.995,0.88368,0.57784,0.28272,1.06732,0.00048586,0.00048586,0.00048586
202,874.193,0.30442,0.24272,0.89178,0.98783,0.99043,0.995,0.88743,0.56899,0.28179,1.06206,0.000481144,0.000481144,0.000481144
203,878.604,0.30784,0.23345,0.86603,0.98256,0.99215,0.995,0.88851,0.56013,0.2912,1.05355,0.000476429,0.000476429,0.000476429
204,882.858,0.33192,0.25836,0.89717,0.97896,0.99373,0.995,0.89047,0.57196,0.29402,1.05883,0.000471713,0.000471713,0.000471713
205,887.082,0.30562,0.23407,0.88936,0.97803,0.99485,0.995,0.8877,0.57034,0.28772,1.04873,0.000466997,0.000466997,0.000466997
206,891.313,0.3058,0.2353,0.87168,0.97871,0.99704,0.995,0.88448,0.54086,0.27119,1.02264,0.000462281,0.000462281,0.000462281
207,895.593,0.32326,0.24416,0.87836,0.98318,0.99456,0.995,0.88297,0.54091,0.25851,1.01947,0.000457566,0.000457566,0.000457566
208,899.891,0.31495,0.23626,0.89301,0.98526,0.995,0.995,0.88009,0.55879,0.27683,1.03075,0.00045285,0.00045285,0.00045285
209,904.121,0.31916,0.24768,0.88846,0.98502,0.99581,0.995,0.88349,0.55249,0.27987,1.02883,0.000448134,0.000448134,0.000448134
210,908.42,0.29906,0.2283,0.88605,0.98341,0.99657,0.995,0.88751,0.53481,0.27502,1.01912,0.000443419,0.000443419,0.000443419
211,912.782,0.30022,0.23581,0.87163,0.98656,0.99852,0.995,0.88792,0.54156,0.28319,1.02745,0.000438703,0.000438703,0.000438703
212,917.054,0.28967,0.22642,0.87521,0.98736,0.99868,0.995,0.89562,0.54297,0.2757,1.0293,0.000433987,0.000433987,0.000433987
213,921.328,0.30433,0.23095,0.89436,0.98799,0.99819,0.995,0.8907,0.5395,0.2772,1.02382,0.000429272,0.000429272,0.000429272
214,925.725,0.27906,0.22812,0.8696,0.98684,0.99739,0.995,0.88365,0.54217,0.27366,1.02718,0.000424556,0.000424556,0.000424556
215,929.927,0.27621,0.20672,0.8609,0.98301,0.99802,0.995,0.88395,0.5468,0.26338,1.02909,0.00041984,0.00041984,0.00041984
216,934.138,0.25907,0.21338,0.8696,0.97974,0.99743,0.995,0.88392,0.53396,0.26065,1.01386,0.000415124,0.000415124,0.000415124
217,938.34,0.28994,0.24139,0.88339,0.97841,0.99753,0.995,0.88529,0.53809,0.25772,1.01568,0.000410409,0.000410409,0.000410409
218,942.512,0.30971,0.2439,0.89186,0.97825,0.99572,0.995,0.88845,0.55114,0.25927,1.03038,0.000405693,0.000405693,0.000405693
219,946.717,0.28881,0.23678,0.87452,0.98014,0.994,0.995,0.89098,0.55243,0.26585,1.03575,0.000400977,0.000400977,0.000400977
220,950.944,0.28136,0.22223,0.85821,0.98071,0.99353,0.995,0.88864,0.55311,0.26144,1.0376,0.000396262,0.000396262,0.000396262
221,955.166,0.29573,0.22904,0.88386,0.98092,0.99326,0.995,0.8929,0.55713,0.26412,1.03783,0.000391546,0.000391546,0.000391546
222,959.552,0.29276,0.22744,0.87831,0.98357,0.99186,0.995,0.90077,0.54677,0.26409,1.02778,0.00038683,0.00038683,0.00038683
223,964.029,0.30749,0.23797,0.87853,0.98329,0.99129,0.995,0.89669,0.54567,0.25759,1.02648,0.000382115,0.000382115,0.000382115
224,968.241,0.28223,0.21932,0.85172,0.98291,0.99094,0.995,0.89329,0.55709,0.26597,1.04345,0.000377399,0.000377399,0.000377399
225,972.583,0.27899,0.21362,0.86912,0.98245,0.99117,0.995,0.8896,0.55263,0.26638,1.04394,0.000372683,0.000372683,0.000372683
226,977.158,0.27526,0.22947,0.86947,0.98095,0.99204,0.995,0.88674,0.55156,0.27199,1.04693,0.000367967,0.000367967,0.000367967
227,981.581,0.26556,0.21989,0.8614,0.97984,0.99241,0.995,0.88546,0.55267,0.27353,1.04989,0.000363252,0.000363252,0.000363252
228,985.976,0.26981,0.22254,0.88177,0.99642,0.96536,0.99278,0.87794,0.55663,0.28057,1.04606,0.000358536,0.000358536,0.000358536
229,990.683,0.25402,0.20405,0.84773,0.99639,0.96514,0.99278,0.88252,0.55952,0.28588,1.04728,0.00035382,0.00035382,0.00035382
230,995.301,0.262,0.21349,0.8614,0.99635,0.96489,0.99382,0.88424,0.56116,0.288,1.05149,0.000349105,0.000349105,0.000349105
231,999.781,0.26057,0.21237,0.84859,0.9965,0.96468,0.99278,0.88797,0.54623,0.28169,1.04509,0.000344389,0.000344389,0.000344389
232,1004.77,0.26101,0.20993,0.87078,0.99683,0.96442,0.99278,0.88899,0.53628,0.27158,1.04332,0.000339673,0.000339673,0.000339673
233,1009.13,0.27162,0.21234,0.87526,0.99698,0.96432,0.99184,0.89129,0.53181,0.27112,1.0427,0.000334958,0.000334958,0.000334958
234,1013.95,0.25241,0.20261,0.87097,0.99703,0.96436,0.99278,0.89263,0.53491,0.27615,1.04442,0.000330242,0.000330242,0.000330242
235,1020.26,0.25995,0.20225,0.86242,0.99682,0.96461,0.99278,0.88698,0.52716,0.2687,1.03359,0.000325526,0.000325526,0.000325526
236,1026.61,0.26558,0.2168,0.85408,0.9971,0.96475,0.991,0.88786,0.53166,0.27311,1.03298,0.00032081,0.00032081,0.00032081
237,1032.68,0.26265,0.20335,0.84403,0.99685,0.96495,0.991,0.89632,0.53585,0.27602,1.03831,0.000316095,0.000316095,0.000316095
238,1037.31,0.25847,0.20479,0.85989,0.99626,0.96512,0.991,0.89353,0.54281,0.27343,1.04573,0.000311379,0.000311379,0.000311379
239,1043.58,0.2557,0.19847,0.85302,0.99616,0.96491,0.99184,0.88707,0.52374,0.2675,1.02742,0.000306663,0.000306663,0.000306663
240,1049.01,0.25467,0.20213,0.86041,0.99607,0.96468,0.99184,0.89106,0.51981,0.26125,1.02241,0.000301948,0.000301948,0.000301948
241,1053.63,0.25966,0.20217,0.85765,0.99595,0.96453,0.99278,0.88858,0.52125,0.26542,1.02385,0.000297232,0.000297232,0.000297232
242,1059.36,0.23365,0.18954,0.84836,0.99602,0.96479,0.99184,0.88193,0.5356,0.27343,1.03177,0.000292516,0.000292516,0.000292516
243,1064.16,0.26789,0.20897,0.87082,0.99608,0.96559,0.991,0.88249,0.54758,0.28203,1.04058,0.000287801,0.000287801,0.000287801
244,1069.31,0.26228,0.20813,0.86666,0.99615,0.96561,0.991,0.8826,0.54552,0.27493,1.0433,0.000283085,0.000283085,0.000283085
245,1073.95,0.24867,0.19879,0.84173,0.9963,0.96539,0.991,0.88976,0.54375,0.27296,1.04382,0.000278369,0.000278369,0.000278369
246,1078.88,0.2575,0.19871,0.84781,0.99649,0.96494,0.991,0.89328,0.53744,0.27626,1.04013,0.000273654,0.000273654,0.000273654
247,1084.06,0.24105,0.19683,0.83585,0.9964,0.96473,0.991,0.8879,0.54627,0.28149,1.04658,0.000268938,0.000268938,0.000268938
248,1089.24,0.25879,0.2022,0.87594,0.99651,0.96442,0.991,0.87408,0.53903,0.27823,1.0395,0.000264222,0.000264222,0.000264222
249,1093.87,0.25541,0.19829,0.856,0.99645,0.96441,0.99184,0.88487,0.53667,0.27535,1.0368,0.000259506,0.000259506,0.000259506
250,1099.1,0.23672,0.19182,0.86057,0.99646,0.96471,0.991,0.88967,0.5413,0.27668,1.03979,0.000254791,0.000254791,0.000254791
251,1104.16,0.24271,0.20282,0.887,0.99671,0.9653,0.991,0.88536,0.55152,0.2649,1.04438,0.000250075,0.000250075,0.000250075
252,1109.14,0.22746,0.19021,0.84813,0.9966,0.96525,0.99024,0.87978,0.55338,0.26517,1.04713,0.000245359,0.000245359,0.000245359
253,1113.73,0.2418,0.19686,0.84056,0.99662,0.96502,0.991,0.88529,0.55451,0.26567,1.04692,0.000240644,0.000240644,0.000240644
254,1118.54,0.23526,0.19421,0.85098,0.99687,0.9648,0.99278,0.87768,0.55025,0.2612,1.04115,0.000235928,0.000235928,0.000235928
255,1123.71,0.23158,0.18474,0.87222,0.99688,0.96492,0.99278,0.89138,0.5429,0.26546,1.03737,0.000231212,0.000231212,0.000231212
256,1128.46,0.23315,0.18367,0.84701,0.99692,0.96483,0.99382,0.89754,0.54129,0.26102,1.0411,0.000226497,0.000226497,0.000226497
257,1133.22,0.23915,0.19707,0.86856,0.99697,0.96473,0.99382,0.90089,0.54355,0.25646,1.04498,0.000221781,0.000221781,0.000221781
258,1138.36,0.22125,0.1923,0.84862,0.9764,0.995,0.995,0.90205,0.55036,0.25354,1.0462,0.000217065,0.000217065,0.000217065
259,1143.71,0.22792,0.18897,0.84782,0.97733,0.99465,0.995,0.89392,0.54843,0.25331,1.04354,0.000212349,0.000212349,0.000212349
260,1149.38,0.22192,0.18536,0.83841,0.97825,0.99459,0.995,0.89617,0.5533,0.25735,1.04372,0.000207634,0.000207634,0.000207634
261,1154.23,0.2304,0.18182,0.84844,0.97816,0.99484,0.995,0.89427,0.55536,0.2546,1.0432,0.000202918,0.000202918,0.000202918
262,1159.47,0.2385,0.19243,0.8564,0.97831,0.99566,0.995,0.88931,0.55448,0.25068,1.04234,0.000198202,0.000198202,0.000198202
263,1164.29,0.21809,0.18702,0.83923,0.97791,0.99682,0.995,0.89302,0.54854,0.26011,1.03664,0.000193487,0.000193487,0.000193487
264,1169.42,0.24298,0.19693,0.87854,0.97777,0.99749,0.995,0.89411,0.54229,0.25541,1.03057,0.000188771,0.000188771,0.000188771
265,1174.1,0.23323,0.19494,0.8568,0.97808,0.9975,0.995,0.89316,0.54354,0.25173,1.03016,0.000184055,0.000184055,0.000184055
266,1178.86,0.23905,0.18688,0.86552,0.97861,0.99784,0.995,0.89494,0.5435,0.24846,1.03115,0.00017934,0.00017934,0.00017934
267,1185.82,0.21692,0.1817,0.84097,0.97763,0.99781,0.995,0.8911,0.54241,0.24759,1.03486,0.000174624,0.000174624,0.000174624
268,1193.86,0.2373,0.19398,0.86499,0.97723,0.99777,0.995,0.88972,0.54087,0.25639,1.03666,0.000169908,0.000169908,0.000169908
269,1199.08,0.22615,0.1939,0.8524,0.97746,0.99667,0.995,0.89302,0.54191,0.25381,1.03982,0.000165192,0.000165192,0.000165192
270,1204.73,0.214,0.17907,0.83918,0.97859,0.99442,0.995,0.89755,0.5491,0.25694,1.04775,0.000160477,0.000160477,0.000160477
271,1209.51,0.24929,0.20051,0.87568,0.97985,0.99286,0.995,0.89145,0.55373,0.25766,1.05181,0.000155761,0.000155761,0.000155761
272,1214.68,0.22064,0.18391,0.85307,0.9809,0.99204,0.995,0.89281,0.54813,0.25526,1.04254,0.000151045,0.000151045,0.000151045
273,1220.8,0.2038,0.16955,0.84747,0.98136,0.99174,0.995,0.89145,0.54568,0.25053,1.03978,0.00014633,0.00014633,0.00014633
274,1225.3,0.22063,0.17981,0.84523,0.98346,0.99069,0.995,0.89347,0.54224,0.2457,1.03374,0.000141614,0.000141614,0.000141614
275,1230.02,0.21716,0.17486,0.84892,0.98476,0.99005,0.995,0.8944,0.54721,0.25302,1.03438,0.000136898,0.000136898,0.000136898
276,1235,0.21804,0.18203,0.84629,0.9858,0.9895,0.995,0.88913,0.554,0.2584,1.04081,0.000132183,0.000132183,0.000132183
277,1239.6,0.22626,0.18316,0.85583,0.98621,0.98941,0.995,0.89289,0.55343,0.25781,1.04121,0.000127467,0.000127467,0.000127467
278,1244.16,0.22696,0.18164,0.8565,0.98639,0.99009,0.995,0.89574,0.54575,0.2575,1.03709,0.000122751,0.000122751,0.000122751
279,1248.81,0.22559,0.18676,0.84993,0.98685,0.99152,0.995,0.89404,0.5395,0.25745,1.03216,0.000118035,0.000118035,0.000118035
280,1253.83,0.23735,0.18297,0.86064,0.98686,0.99243,0.995,0.89616,0.54296,0.25979,1.03141,0.00011332,0.00011332,0.00011332
281,1258.44,0.20971,0.18352,0.8408,0.98696,0.99291,0.995,0.89451,0.54667,0.26033,1.03187,0.000108604,0.000108604,0.000108604
282,1262.99,0.223,0.17972,0.85153,0.98657,0.99401,0.995,0.88742,0.55232,0.25583,1.03343,0.000103888,0.000103888,0.000103888
283,1267.66,0.22562,0.18194,0.85165,0.98618,0.99491,0.995,0.89482,0.55421,0.25365,1.03534,9.91726e-05,9.91726e-05,9.91726e-05
284,1272.84,0.2077,0.17772,0.85593,0.98599,0.9954,0.995,0.89469,0.55218,0.25384,1.03453,9.44569e-05,9.44569e-05,9.44569e-05
285,1277.47,0.23536,0.18614,0.85939,0.9863,0.99549,0.995,0.89454,0.55187,0.25576,1.03443,8.97412e-05,8.97412e-05,8.97412e-05
286,1282.32,0.22933,0.18565,0.85326,0.98659,0.99525,0.995,0.88607,0.55192,0.25186,1.03517,8.50255e-05,8.50255e-05,8.50255e-05
287,1287.31,0.23593,0.18609,0.86079,0.98685,0.99485,0.995,0.88767,0.55442,0.25283,1.03847,8.03098e-05,8.03098e-05,8.03098e-05
288,1291.96,0.21739,0.1769,0.84159,0.98644,0.99468,0.995,0.89321,0.55624,0.25073,1.04161,7.55941e-05,7.55941e-05,7.55941e-05
289,1296.86,0.22228,0.17398,0.85688,0.98632,0.99491,0.995,0.89319,0.55606,0.25079,1.04191,7.08784e-05,7.08784e-05,7.08784e-05
290,1301.46,0.22297,0.19395,0.83753,0.98628,0.9948,0.995,0.88572,0.55468,0.24808,1.04065,6.61627e-05,6.61627e-05,6.61627e-05
291,1320.06,0.1548,0.13865,0.79153,0.98748,0.99561,0.995,0.88312,0.5537,0.24913,1.03961,6.1447e-05,6.1447e-05,6.1447e-05
292,1328.12,0.16196,0.14228,0.79244,0.98833,0.99666,0.995,0.8831,0.55071,0.25193,1.03814,5.67313e-05,5.67313e-05,5.67313e-05
293,1333.23,0.17648,0.14901,0.80939,0.98854,0.99718,0.995,0.88434,0.54983,0.25313,1.03623,5.20156e-05,5.20156e-05,5.20156e-05
294,1337.84,0.16367,0.13758,0.7858,0.98925,0.99734,0.995,0.89144,0.54852,0.25189,1.03394,4.72999e-05,4.72999e-05,4.72999e-05
295,1343.38,0.15432,0.13859,0.7697,0.98942,0.99731,0.995,0.88292,0.54882,0.25565,1.03385,4.25842e-05,4.25842e-05,4.25842e-05
296,1349.57,0.17527,0.1478,0.77886,0.98918,0.99699,0.995,0.88731,0.55141,0.25727,1.03588,3.78685e-05,3.78685e-05,3.78685e-05
297,1354.25,0.15072,0.13688,0.76749,0.9891,0.99673,0.995,0.88699,0.55133,0.25819,1.03682,3.31528e-05,3.31528e-05,3.31528e-05
298,1360.88,0.15614,0.13409,0.78845,0.98913,0.99566,0.995,0.88927,0.55376,0.25853,1.03907,2.84371e-05,2.84371e-05,2.84371e-05
299,1368.65,0.15135,0.13792,0.79309,0.98922,0.99484,0.995,0.89017,0.55483,0.25975,1.04161,2.37214e-05,2.37214e-05,2.37214e-05
300,1374.59,0.15185,0.12855,0.77289,0.98924,0.99435,0.995,0.88862,0.5553,0.26007,1.04219,1.90057e-05,1.90057e-05,1.90057e-05
